GID,Trait,Env,Response
427,HD,PUL17,163
428,HD,PUL17,163
429,HD,PUL17,165
430,HD,PUL17,165
431,HD,PUL17,164
432,HD,PUL17,169.25
433,HD,PUL17,159.25
434,HD,PUL17,170.25
435,HD,PUL17,165.25
436,HD,PUL17,165.25
437,HD,PUL17,165.25
438,HD,PUL17,164.25
439,HD,PUL17,166.25
440,HD,PUL17,165.25
441,HD,PUL17,162.25
442,HD,PUL17,163.25
443,HD,PUL17,167.25
444,HD,PUL17,168.25
445,HD,PUL17,165.25
446,HD,PUL17,165.25
447,HD,PUL17,165.25
448,HD,PUL17,165.25
449,HD,PUL17,163.25
450,HD,PUL17,170.25
451,HD,PUL17,158.25
452,HD,PUL17,160.25
453,HD,PUL17,162.25
454,HD,PUL17,168.25
455,HD,PUL17,165.25
456,HD,PUL17,164
1,HD,PUL18,153.3958333
2,HD,PUL18,152.3958333
3,HD,PUL18,154.3958333
4,HD,PUL18,155.3958333
5,HD,PUL18,154.3958333
6,HD,PUL18,149.8958333
7,HD,PUL18,153.8958333
8,HD,PUL18,151.8958333
9,HD,PUL18,149.8958333
10,HD,PUL18,149.8958333
11,HD,PUL18,150.8958333
12,HD,PUL18,151.8958333
13,HD,PUL18,150.8958333
14,HD,PUL18,151.8958333
15,HD,PUL18,154.3958333
16,HD,PUL18,151.3958333
17,HD,PUL18,151.3958333
18,HD,PUL18,152.3958333
19,HD,PUL18,154.3958333
20,HD,PUL18,152.3958333
21,HD,PUL18,150.3958333
22,HD,PUL18,150.3958333
23,HD,PUL18,150.3958333
24,HD,PUL18,155.3958333
25,HD,PUL18,150.3958333
26,HD,PUL18,155.3958333
27,HD,PUL18,150.3958333
28,HD,PUL18,150.3958333
29,HD,PUL18,150.3958333
30,HD,PUL18,150.3958333
31,HD,PUL18,150.3958333
32,HD,PUL18,151.3958333
33,HD,PUL18,151.3958333
34,HD,PUL18,151.3958333
35,HD,PUL18,153.3958333
36,HD,PUL18,152.3958333
37,HD,PUL18,154.3958333
38,HD,PUL18,151.3958333
39,HD,PUL18,155.3958333
40,HD,PUL18,150.8958333
41,HD,PUL18,153.8958333
42,HD,PUL18,153.8958333
43,HD,PUL18,154.8958333
44,HD,PUL18,151.3958333
45,HD,PUL18,153.3958333
46,HD,PUL18,149.3958333
47,HD,PUL18,149.3958333
48,HD,PUL18,152.3958333
49,HD,PUL18,154.3958333
50,HD,PUL18,153.3958333
51,HD,PUL18,151.3958333
52,HD,PUL18,153.3958333
53,HD,PUL18,152.3958333
54,HD,PUL18,150.3958333
55,HD,PUL18,151.1458333
56,HD,PUL18,154.1458333
57,HD,PUL18,151.1458333
58,HD,PUL18,153.1458333
59,HD,PUL18,150.1458333
60,HD,PUL18,150.1458333
61,HD,PUL18,154.1458333
62,HD,PUL18,153.1458333
63,HD,PUL18,152.8958333
64,HD,PUL18,152.1458333
65,HD,PUL18,153.8958333
66,HD,PUL18,150.8958333
67,HD,PUL18,152.8958333
68,HD,PUL18,151.8958333
69,HD,PUL18,150.3958333
70,HD,PUL18,152.3958333
71,HD,PUL18,155.3958333
72,HD,PUL18,153.1458333
73,HD,PUL18,154.1458333
74,HD,PUL18,151.8958333
75,HD,PUL18,152.8958333
76,HD,PUL18,154.3958333
77,HD,PUL18,160.1458333
78,HD,PUL18,152.8958333
79,HD,PUL18,150.8958333
80,HD,PUL18,149.8958333
81,HD,PUL18,150.8958333
82,HD,PUL18,151.8958333
83,HD,PUL18,152.8958333
84,HD,PUL18,153.8958333
85,HD,PUL18,150.8958333
86,HD,PUL18,149.8958333
87,HD,PUL18,149.8958333
88,HD,PUL18,150.1458333
89,HD,PUL18,152.8958333
90,HD,PUL18,152.8958333
91,HD,PUL18,151.1458333
92,HD,PUL18,153.8958333
93,HD,PUL18,153.1458333
94,HD,PUL18,149.8958333
95,HD,PUL18,153.1458333
96,HD,PUL18,151.8958333
97,HD,PUL18,152.8958333
98,HD,PUL18,151.8958333
99,HD,PUL18,153.8958333
100,HD,PUL18,149.8958333
101,HD,PUL18,150.8958333
102,HD,PUL18,151.8958333
103,HD,PUL18,150.1458333
104,HD,PUL18,153.1458333
105,HD,PUL18,152.8958333
106,HD,PUL18,153.8958333
107,HD,PUL18,153.8958333
108,HD,PUL18,153.8958333
109,HD,PUL18,151.8958333
110,HD,PUL18,153.8958333
111,HD,PUL18,148.8958333
112,HD,PUL18,151.8958333
113,HD,PUL18,153.8958333
114,HD,PUL18,153.8958333
115,HD,PUL18,153.8958333
116,HD,PUL18,146.8958333
117,HD,PUL18,150.8958333
118,HD,PUL18,151.8958333
119,HD,PUL18,146.8958333
120,HD,PUL18,148.8958333
121,HD,PUL18,150.8958333
122,HD,PUL18,149.8958333
123,HD,PUL18,152.8958333
124,HD,PUL18,149.8958333
125,HD,PUL18,150.8958333
126,HD,PUL18,149.8958333
127,HD,PUL18,150.8958333
128,HD,PUL18,153.8958333
129,HD,PUL18,153.8958333
130,HD,PUL18,153.8958333
131,HD,PUL18,153.8958333
132,HD,PUL18,153.8958333
133,HD,PUL18,153.8958333
134,HD,PUL18,154.8958333
135,HD,PUL18,154.8958333
136,HD,PUL18,150.8958333
137,HD,PUL18,151.8958333
138,HD,PUL18,152.8958333
139,HD,PUL18,150.8958333
140,HD,PUL18,151.8958333
141,HD,PUL18,149.8958333
142,HD,PUL18,152.8958333
143,HD,PUL18,152.8958333
144,HD,PUL18,148.8958333
145,HD,PUL18,150.8958333
146,HD,PUL18,152.8958333
147,HD,PUL18,152.8958333
148,HD,PUL18,153.8958333
149,HD,PUL18,150.8958333
150,HD,PUL18,154.6458333
151,HD,PUL18,154.6458333
152,HD,PUL18,150.6458333
153,HD,PUL18,154.6458333
154,HD,PUL18,149.6458333
155,HD,PUL18,150.6458333
156,HD,PUL18,150.6458333
157,HD,PUL18,151.6458333
158,HD,PUL18,151.6458333
159,HD,PUL18,151.6458333
160,HD,PUL18,150.6458333
161,HD,PUL18,152.6458333
162,HD,PUL18,150.6458333
163,HD,PUL18,150.6458333
164,HD,PUL18,151.6458333
165,HD,PUL18,153.6458333
166,HD,PUL18,154.6458333
167,HD,PUL18,154.6458333
168,HD,PUL18,154.6458333
169,HD,PUL18,154.6458333
170,HD,PUL18,153.6458333
171,HD,PUL18,153.6458333
172,HD,PUL18,151.6458333
173,HD,PUL18,153.6458333
174,HD,PUL18,151.6458333
175,HD,PUL18,151.6458333
176,HD,PUL18,151.6458333
177,HD,PUL18,152.6458333
178,HD,PUL18,153.6458333
179,HD,PUL18,152.6458333
180,HD,PUL18,151.6458333
181,HD,PUL18,153.6458333
182,HD,PUL18,153.6458333
183,HD,PUL18,152.6458333
184,HD,PUL18,153.6458333
185,HD,PUL18,154.6458333
186,HD,PUL18,162.6458333
187,HD,PUL18,161.6458333
188,HD,PUL18,154.1458333
189,HD,PUL18,150.1458333
190,HD,PUL18,152.1458333
191,HD,PUL18,154.1458333
192,HD,PUL18,154.1458333
193,HD,PUL18,155.1458333
194,HD,PUL18,152.1458333
195,HD,PUL18,153.1458333
196,HD,PUL18,153.1458333
197,HD,PUL18,154.1458333
198,HD,PUL18,155.1458333
199,HD,PUL18,155.1458333
200,HD,PUL18,151.1458333
201,HD,PUL18,154.1458333
202,HD,PUL18,151.1458333
203,HD,PUL18,150.1458333
204,HD,PUL18,152.1458333
205,HD,PUL18,152.1458333
206,HD,PUL18,152.1458333
207,HD,PUL18,154.1458333
208,HD,PUL18,152.1458333
209,HD,PUL18,151.1458333
210,HD,PUL18,152.1458333
211,HD,PUL18,154.1458333
212,HD,PUL18,150.1458333
213,HD,PUL18,151.1458333
214,HD,PUL18,149.8958333
215,HD,PUL18,155.1458333
216,HD,PUL18,149.8958333
217,HD,PUL18,156.8958333
218,HD,PUL18,150.3958333
219,HD,PUL18,151.1458333
220,HD,PUL18,152.1458333
221,HD,PUL18,153.1458333
222,HD,PUL18,149.8958333
223,HD,PUL18,148.8958333
224,HD,PUL18,148.8958333
225,HD,PUL18,148.8958333
226,HD,PUL18,149.8958333
227,HD,PUL18,149.8958333
228,HD,PUL18,149.8958333
229,HD,PUL18,150.8958333
230,HD,PUL18,150.8958333
231,HD,PUL18,151.8958333
232,HD,PUL18,151.8958333
233,HD,PUL18,151.8958333
234,HD,PUL18,151.8958333
235,HD,PUL18,151.8958333
236,HD,PUL18,153.8958333
237,HD,PUL18,153.8958333
238,HD,PUL18,148.8958333
239,HD,PUL18,149.8958333
240,HD,PUL18,152.8958333
241,HD,PUL18,149.8958333
242,HD,PUL18,149.8958333
243,HD,PUL18,149.8958333
244,HD,PUL18,150.8958333
245,HD,PUL18,152.8958333
246,HD,PUL18,152.8958333
247,HD,PUL18,150.8958333
248,HD,PUL18,152.8958333
249,HD,PUL18,148.8958333
250,HD,PUL18,152.8958333
251,HD,PUL18,150.8958333
252,HD,PUL18,149.8958333
253,HD,PUL18,151.8958333
254,HD,PUL18,152.8958333
255,HD,PUL18,149.8958333
256,HD,PUL18,152.8958333
257,HD,PUL18,153.8958333
258,HD,PUL18,151.8958333
259,HD,PUL18,149.8958333
260,HD,PUL18,146.8958333
261,HD,PUL18,147.8958333
262,HD,PUL18,150.8958333
263,HD,PUL18,151.3958333
264,HD,PUL18,149.3958333
265,HD,PUL18,148.3958333
266,HD,PUL18,151.3958333
267,HD,PUL18,149.3958333
268,HD,PUL18,150.3958333
269,HD,PUL18,153.1458333
270,HD,PUL18,153.1458333
271,HD,PUL18,152.1458333
272,HD,PUL18,154.1458333
273,HD,PUL18,154.1458333
274,HD,PUL18,153.1458333
275,HD,PUL18,152.3958333
276,HD,PUL18,153.3958333
277,HD,PUL18,153.3958333
278,HD,PUL18,153.3958333
279,HD,PUL18,151.3958333
280,HD,PUL18,152.3958333
281,HD,PUL18,152.3958333
282,HD,PUL18,154.3958333
283,HD,PUL18,153.3958333
284,HD,PUL18,151.3958333
285,HD,PUL18,150.3958333
286,HD,PUL18,148.3958333
287,HD,PUL18,150.3958333
288,HD,PUL18,150.8958333
289,HD,PUL18,151.3958333
290,HD,PUL18,151.3958333
291,HD,PUL18,151.3958333
292,HD,PUL18,149.3958333
293,HD,PUL18,149.3958333
294,HD,PUL18,160.3958333
295,HD,PUL18,155.3958333
296,HD,PUL18,160.3958333
297,HD,PUL18,160.3958333
298,HD,PUL18,158.3958333
299,HD,PUL18,159.3958333
300,HD,PUL18,159.3958333
301,HD,PUL18,150.3958333
302,HD,PUL18,153.3958333
303,HD,PUL18,153.3958333
304,HD,PUL18,154.3958333
305,HD,PUL18,152.3958333
306,HD,PUL18,152.3958333
307,HD,PUL18,152.3958333
308,HD,PUL18,159.3958333
309,HD,PUL18,153.3958333
310,HD,PUL18,149.3958333
311,HD,PUL18,149.3958333
312,HD,PUL18,149.3958333
313,HD,PUL18,155.3958333
314,HD,PUL18,149.3958333
315,HD,PUL18,153.3958333
316,HD,PUL18,153.3958333
317,HD,PUL18,151.3958333
318,HD,PUL18,153.3958333
319,HD,PUL18,149.3958333
320,HD,PUL18,149.3958333
321,HD,PUL18,153.3958333
322,HD,PUL18,154.3958333
323,HD,PUL18,149.3958333
324,HD,PUL18,154.3958333
325,HD,PUL18,154.3958333
326,HD,PUL18,148.3958333
327,HD,PUL18,154.3958333
328,HD,PUL18,153.3958333
329,HD,PUL18,152.3958333
330,HD,PUL18,152.3958333
331,HD,PUL18,151.3958333
332,HD,PUL18,151.3958333
333,HD,PUL18,152.1458333
334,HD,PUL18,150.1458333
335,HD,PUL18,151.1458333
336,HD,PUL18,153.1458333
337,HD,PUL18,154.1458333
338,HD,PUL18,154.1458333
339,HD,PUL18,153.1458333
340,HD,PUL18,152.1458333
341,HD,PUL18,154.1458333
342,HD,PUL18,150.1458333
343,HD,PUL18,153.1458333
344,HD,PUL18,153.1458333
345,HD,PUL18,153.1458333
346,HD,PUL18,151.1458333
347,HD,PUL18,153.1458333
348,HD,PUL18,153.1458333
349,HD,PUL18,152.1458333
350,HD,PUL18,152.1458333
351,HD,PUL18,154.1458333
352,HD,PUL18,154.1458333
353,HD,PUL18,153.1458333
354,HD,PUL18,149.1458333
355,HD,PUL18,150.1458333
356,HD,PUL18,150.1458333
357,HD,PUL18,150.1458333
358,HD,PUL18,150.1458333
359,HD,PUL18,152.1458333
360,HD,PUL18,150.1458333
361,HD,PUL18,154.1458333
362,HD,PUL18,153.1458333
363,HD,PUL18,151.1458333
364,HD,PUL18,149.1458333
365,HD,PUL18,152.1458333
366,HD,PUL18,152.1458333
367,HD,PUL18,150.1458333
368,HD,PUL18,151.1458333
369,HD,PUL18,154.1458333
370,HD,PUL18,150.1458333
371,HD,PUL18,151.1458333
372,HD,PUL18,154.1458333
373,HD,PUL18,153.1458333
374,HD,PUL18,153.1458333
375,HD,PUL18,154.1458333
376,HD,PUL18,152.1458333
377,HD,PUL18,154.1458333
378,HD,PUL18,154.1458333
379,HD,PUL18,153.1458333
380,HD,PUL18,150.1458333
381,HD,PUL18,150.1458333
382,HD,PUL18,152.1458333
383,HD,PUL18,152.1458333
384,HD,PUL18,152.1458333
385,HD,PUL18,153.1458333
386,HD,PUL18,154.1458333
387,HD,PUL18,150.1458333
388,HD,PUL18,153.1458333
389,HD,PUL18,152.1458333
390,HD,PUL18,152.1458333
391,HD,PUL18,150.1458333
392,HD,PUL18,152.1458333
393,HD,PUL18,153.1458333
394,HD,PUL18,153.1458333
395,HD,PUL18,152.1458333
396,HD,PUL18,151.1458333
397,HD,PUL18,153.1458333
398,HD,PUL18,154.1458333
399,HD,PUL18,153.1458333
400,HD,PUL18,147.1458333
401,HD,PUL18,152.1458333
402,HD,PUL18,154.1458333
403,HD,PUL18,154.1458333
404,HD,PUL18,154.1458333
405,HD,PUL18,152.1458333
406,HD,PUL18,152.1458333
407,HD,PUL18,154.1458333
408,HD,PUL18,153.1458333
409,HD,PUL18,153.1458333
410,HD,PUL18,150.1458333
411,HD,PUL18,154.1458333
412,HD,PUL18,152.1458333
413,HD,PUL18,151.1458333
414,HD,PUL18,151.1458333
415,HD,PUL18,150.1458333
416,HD,PUL18,151.1458333
417,HD,PUL18,150.1458333
418,HD,PUL18,149.1458333
419,HD,PUL18,149.1458333
420,HD,PUL18,153.1458333
421,HD,PUL18,152.1458333
422,HD,PUL18,151.1458333
423,HD,PUL18,151.1458333
424,HD,PUL18,151.1458333
425,HD,PUL18,153.1458333
426,HD,PUL18,151.1458333
427,HD,PUL18,152.1458333
428,HD,PUL18,152.1458333
429,HD,PUL18,152.1458333
430,HD,PUL18,153.1458333
431,HD,PUL18,152.1458333
432,HD,PUL18,153.8958333
433,HD,PUL18,149.8958333
434,HD,PUL18,154.8958333
435,HD,PUL18,152.8958333
436,HD,PUL18,152.8958333
437,HD,PUL18,149.8958333
438,HD,PUL18,150.8958333
439,HD,PUL18,151.8958333
440,HD,PUL18,152.8958333
441,HD,PUL18,149.8958333
442,HD,PUL18,150.8958333
443,HD,PUL18,153.8958333
444,HD,PUL18,153.8958333
445,HD,PUL18,152.8958333
446,HD,PUL18,152.8958333
447,HD,PUL18,150.8958333
448,HD,PUL18,150.8958333
449,HD,PUL18,151.8958333
450,HD,PUL18,154.8958333
451,HD,PUL18,148.8958333
452,HD,PUL18,149.8958333
453,HD,PUL18,148.8958333
454,HD,PUL18,151.8958333
455,HD,PUL18,151.8958333
456,HD,PUL18,152.3958333
1,HD,PUL19,166.2291667
2,HD,PUL19,164.4791667
3,HD,PUL19,164.2291667
4,HD,PUL19,167.2291667
5,HD,PUL19,165.2291667
6,HD,PUL19,162.7291667
7,HD,PUL19,165.7291667
8,HD,PUL19,162.7291667
9,HD,PUL19,161.7291667
10,HD,PUL19,158.7291667
11,HD,PUL19,160.7291667
12,HD,PUL19,162.7291667
13,HD,PUL19,162.7291667
14,HD,PUL19,162.7291667
15,HD,PUL19,165.2291667
16,HD,PUL19,162.2291667
17,HD,PUL19,160.2291667
18,HD,PUL19,160.2291667
19,HD,PUL19,162.2291667
20,HD,PUL19,163.2291667
21,HD,PUL19,159.2291667
22,HD,PUL19,160.2291667
23,HD,PUL19,160.2291667
24,HD,PUL19,164.2291667
25,HD,PUL19,163.2291667
26,HD,PUL19,165.2291667
27,HD,PUL19,160.2291667
28,HD,PUL19,160.2291667
29,HD,PUL19,160.2291667
30,HD,PUL19,160.2291667
31,HD,PUL19,161.2291667
32,HD,PUL19,162.2291667
33,HD,PUL19,163.2291667
34,HD,PUL19,162.2291667
35,HD,PUL19,163.2291667
36,HD,PUL19,164.2291667
37,HD,PUL19,164.2291667
38,HD,PUL19,163.2291667
39,HD,PUL19,166.2291667
40,HD,PUL19,161.7291667
41,HD,PUL19,162.7291667
42,HD,PUL19,163.7291667
43,HD,PUL19,165.7291667
44,HD,PUL19,166.2291667
45,HD,PUL19,166.2291667
46,HD,PUL19,160.2291667
47,HD,PUL19,162.2291667
48,HD,PUL19,163.2291667
49,HD,PUL19,164.2291667
50,HD,PUL19,165.2291667
51,HD,PUL19,166.2291667
52,HD,PUL19,165.2291667
53,HD,PUL19,164.2291667
54,HD,PUL19,163.2291667
55,HD,PUL19,162.9791667
56,HD,PUL19,162.9791667
57,HD,PUL19,162.9791667
58,HD,PUL19,162.9791667
59,HD,PUL19,162.9791667
60,HD,PUL19,162.9791667
61,HD,PUL19,165.9791667
62,HD,PUL19,165.9791667
63,HD,PUL19,162.9791667
64,HD,PUL19,162.9791667
65,HD,PUL19,164.9791667
66,HD,PUL19,162.9791667
67,HD,PUL19,164.9791667
68,HD,PUL19,160.9791667
69,HD,PUL19,163.2291667
70,HD,PUL19,161.2291667
71,HD,PUL19,165.2291667
72,HD,PUL19,162.4791667
73,HD,PUL19,165.4791667
74,HD,PUL19,161.7291667
75,HD,PUL19,164.7291667
76,HD,PUL19,167.2291667
77,HD,PUL19,167.9791667
78,HD,PUL19,161.9791667
79,HD,PUL19,161.9791667
80,HD,PUL19,161.9791667
81,HD,PUL19,162.9791667
82,HD,PUL19,162.9791667
83,HD,PUL19,163.9791667
84,HD,PUL19,163.9791667
85,HD,PUL19,165.9791667
86,HD,PUL19,162.9791667
87,HD,PUL19,162.9791667
88,HD,PUL19,160.9791667
89,HD,PUL19,162.9791667
90,HD,PUL19,162.9791667
91,HD,PUL19,162.9791667
92,HD,PUL19,162.9791667
93,HD,PUL19,163.4791667
94,HD,PUL19,157.9791667
95,HD,PUL19,162.9791667
96,HD,PUL19,162.9791667
97,HD,PUL19,162.9791667
98,HD,PUL19,162.9791667
99,HD,PUL19,166.9791667
100,HD,PUL19,157.9791667
101,HD,PUL19,157.9791667
102,HD,PUL19,158.9791667
103,HD,PUL19,162.9791667
104,HD,PUL19,165.9791667
105,HD,PUL19,163.9791667
106,HD,PUL19,161.9791667
107,HD,PUL19,166.9791667
108,HD,PUL19,162.9791667
109,HD,PUL19,161.9791667
110,HD,PUL19,166.9791667
111,HD,PUL19,156.9791667
112,HD,PUL19,160.9791667
113,HD,PUL19,165.7291667
114,HD,PUL19,166.7291667
115,HD,PUL19,166.9791667
116,HD,PUL19,154.9791667
117,HD,PUL19,161.9791667
118,HD,PUL19,162.9791667
119,HD,PUL19,152.9791667
120,HD,PUL19,156.9791667
121,HD,PUL19,158.9791667
122,HD,PUL19,157.9791667
123,HD,PUL19,162.9791667
124,HD,PUL19,157.9791667
125,HD,PUL19,160.9791667
126,HD,PUL19,155.9791667
127,HD,PUL19,161.9791667
128,HD,PUL19,163.7291667
129,HD,PUL19,162.7291667
130,HD,PUL19,164.7291667
131,HD,PUL19,164.7291667
132,HD,PUL19,165.7291667
133,HD,PUL19,163.7291667
134,HD,PUL19,165.7291667
135,HD,PUL19,164.7291667
136,HD,PUL19,162.7291667
137,HD,PUL19,160.7291667
138,HD,PUL19,163.7291667
139,HD,PUL19,161.7291667
140,HD,PUL19,161.7291667
141,HD,PUL19,162.7291667
142,HD,PUL19,165.7291667
143,HD,PUL19,165.7291667
144,HD,PUL19,159.7291667
145,HD,PUL19,160.7291667
146,HD,PUL19,165.7291667
147,HD,PUL19,162.7291667
148,HD,PUL19,162.7291667
149,HD,PUL19,162.7291667
150,HD,PUL19,165.9791667
151,HD,PUL19,166.9791667
152,HD,PUL19,158.9791667
153,HD,PUL19,162.9791667
154,HD,PUL19,155.9791667
155,HD,PUL19,162.9791667
156,HD,PUL19,160.9791667
157,HD,PUL19,161.9791667
158,HD,PUL19,161.9791667
159,HD,PUL19,161.9791667
160,HD,PUL19,161.9791667
161,HD,PUL19,163.9791667
162,HD,PUL19,161.9791667
163,HD,PUL19,162.9791667
164,HD,PUL19,162.9791667
165,HD,PUL19,166.9791667
166,HD,PUL19,165.9791667
167,HD,PUL19,166.9791667
168,HD,PUL19,166.9791667
169,HD,PUL19,165.9791667
170,HD,PUL19,163.9791667
171,HD,PUL19,165.9791667
172,HD,PUL19,162.9791667
173,HD,PUL19,164.9791667
174,HD,PUL19,162.9791667
175,HD,PUL19,162.9791667
176,HD,PUL19,158.9791667
177,HD,PUL19,162.9791667
178,HD,PUL19,161.9791667
179,HD,PUL19,161.9791667
180,HD,PUL19,162.9791667
181,HD,PUL19,163.9791667
182,HD,PUL19,166.9791667
183,HD,PUL19,163.9791667
184,HD,PUL19,166.9791667
185,HD,PUL19,166.9791667
186,HD,PUL19,167.9791667
187,HD,PUL19,167.9791667
188,HD,PUL19,163.4791667
189,HD,PUL19,157.4791667
190,HD,PUL19,162.4791667
191,HD,PUL19,166.4791667
192,HD,PUL19,166.4791667
193,HD,PUL19,166.4791667
194,HD,PUL19,162.4791667
195,HD,PUL19,162.4791667
196,HD,PUL19,163.4791667
197,HD,PUL19,162.4791667
198,HD,PUL19,165.4791667
199,HD,PUL19,165.4791667
200,HD,PUL19,162.4791667
201,HD,PUL19,162.4791667
202,HD,PUL19,163.4791667
203,HD,PUL19,161.4791667
204,HD,PUL19,158.4791667
205,HD,PUL19,161.4791667
206,HD,PUL19,162.4791667
207,HD,PUL19,163.4791667
208,HD,PUL19,162.4791667
209,HD,PUL19,162.4791667
210,HD,PUL19,162.4791667
211,HD,PUL19,162.4791667
212,HD,PUL19,158.4791667
213,HD,PUL19,161.4791667
214,HD,PUL19,158.9791667
215,HD,PUL19,166.4791667
216,HD,PUL19,158.9791667
217,HD,PUL19,165.9791667
218,HD,PUL19,158.4791667
219,HD,PUL19,158.4791667
220,HD,PUL19,161.4791667
221,HD,PUL19,162.4791667
222,HD,PUL19,162.9791667
223,HD,PUL19,158.9791667
224,HD,PUL19,157.9791667
225,HD,PUL19,157.9791667
226,HD,PUL19,161.9791667
227,HD,PUL19,161.9791667
228,HD,PUL19,160.9791667
229,HD,PUL19,161.9791667
230,HD,PUL19,161.9791667
231,HD,PUL19,163.9791667
232,HD,PUL19,163.9791667
233,HD,PUL19,166.9791667
234,HD,PUL19,163.9791667
235,HD,PUL19,162.9791667
236,HD,PUL19,166.9791667
237,HD,PUL19,165.9791667
238,HD,PUL19,158.9791667
239,HD,PUL19,158.9791667
240,HD,PUL19,166.9791667
241,HD,PUL19,162.9791667
242,HD,PUL19,158.9791667
243,HD,PUL19,158.9791667
244,HD,PUL19,162.9791667
245,HD,PUL19,158.9791667
246,HD,PUL19,158.9791667
247,HD,PUL19,162.9791667
248,HD,PUL19,162.9791667
249,HD,PUL19,157.9791667
250,HD,PUL19,158.9791667
251,HD,PUL19,162.9791667
252,HD,PUL19,157.9791667
253,HD,PUL19,158.9791667
254,HD,PUL19,162.9791667
255,HD,PUL19,161.9791667
256,HD,PUL19,161.9791667
257,HD,PUL19,165.9791667
258,HD,PUL19,160.9791667
259,HD,PUL19,161.9791667
260,HD,PUL19,153.9791667
261,HD,PUL19,155.9791667
262,HD,PUL19,161.9791667
263,HD,PUL19,161.4791667
264,HD,PUL19,156.4791667
265,HD,PUL19,160.4791667
266,HD,PUL19,157.4791667
267,HD,PUL19,158.4791667
268,HD,PUL19,160.4791667
269,HD,PUL19,166.4791667
270,HD,PUL19,162.4791667
271,HD,PUL19,163.4791667
272,HD,PUL19,163.4791667
273,HD,PUL19,163.4791667
274,HD,PUL19,163.4791667
275,HD,PUL19,163.2291667
276,HD,PUL19,163.2291667
277,HD,PUL19,163.2291667
278,HD,PUL19,163.2291667
279,HD,PUL19,162.2291667
280,HD,PUL19,166.2291667
281,HD,PUL19,166.2291667
282,HD,PUL19,167.2291667
283,HD,PUL19,167.2291667
284,HD,PUL19,161.2291667
285,HD,PUL19,157.2291667
286,HD,PUL19,157.4791667
287,HD,PUL19,161.4791667
288,HD,PUL19,160.9791667
289,HD,PUL19,162.2291667
290,HD,PUL19,162.2291667
291,HD,PUL19,162.2291667
292,HD,PUL19,156.2291667
293,HD,PUL19,155.2291667
294,HD,PUL19,168.2291667
295,HD,PUL19,167.2291667
296,HD,PUL19,164.2291667
297,HD,PUL19,167.2291667
298,HD,PUL19,167.2291667
299,HD,PUL19,165.4791667
300,HD,PUL19,167.4791667
301,HD,PUL19,161.4791667
302,HD,PUL19,166.4791667
303,HD,PUL19,166.4791667
304,HD,PUL19,166.4791667
305,HD,PUL19,166.4791667
306,HD,PUL19,166.4791667
307,HD,PUL19,166.4791667
308,HD,PUL19,167.4791667
309,HD,PUL19,163.4791667
310,HD,PUL19,161.4791667
311,HD,PUL19,157.4791667
312,HD,PUL19,158.4791667
313,HD,PUL19,166.2291667
314,HD,PUL19,162.4791667
315,HD,PUL19,167.4791667
316,HD,PUL19,168.4791667
317,HD,PUL19,158.4791667
318,HD,PUL19,166.4791667
319,HD,PUL19,159.4791667
320,HD,PUL19,154.4791667
321,HD,PUL19,165.4791667
322,HD,PUL19,166.4791667
323,HD,PUL19,153.4791667
324,HD,PUL19,168.2291667
325,HD,PUL19,167.2291667
326,HD,PUL19,155.4791667
327,HD,PUL19,165.4791667
328,HD,PUL19,162.4791667
329,HD,PUL19,164.2291667
330,HD,PUL19,161.2291667
331,HD,PUL19,162.2291667
332,HD,PUL19,160.2291667
333,HD,PUL19,162.9791667
334,HD,PUL19,161.9791667
335,HD,PUL19,161.9791667
336,HD,PUL19,163.9791667
337,HD,PUL19,165.9791667
338,HD,PUL19,165.9791667
339,HD,PUL19,165.9791667
340,HD,PUL19,166.9791667
341,HD,PUL19,166.9791667
342,HD,PUL19,159.9791667
343,HD,PUL19,163.9791667
344,HD,PUL19,162.9791667
345,HD,PUL19,163.9791667
346,HD,PUL19,161.9791667
347,HD,PUL19,163.9791667
348,HD,PUL19,162.9791667
349,HD,PUL19,161.9791667
350,HD,PUL19,162.9791667
351,HD,PUL19,163.9791667
352,HD,PUL19,162.9791667
353,HD,PUL19,165.9791667
354,HD,PUL19,162.9791667
355,HD,PUL19,161.2291667
356,HD,PUL19,161.2291667
357,HD,PUL19,159.2291667
358,HD,PUL19,159.2291667
359,HD,PUL19,162.2291667
360,HD,PUL19,163.2291667
361,HD,PUL19,166.2291667
362,HD,PUL19,167.2291667
363,HD,PUL19,163.2291667
364,HD,PUL19,158.2291667
365,HD,PUL19,163.2291667
366,HD,PUL19,163.2291667
367,HD,PUL19,163.2291667
368,HD,PUL19,164.2291667
369,HD,PUL19,166.2291667
370,HD,PUL19,161.2291667
371,HD,PUL19,162.2291667
372,HD,PUL19,167.2291667
373,HD,PUL19,167.2291667
374,HD,PUL19,167.2291667
375,HD,PUL19,167.2291667
376,HD,PUL19,164.2291667
377,HD,PUL19,164.2291667
378,HD,PUL19,165.2291667
379,HD,PUL19,165.2291667
380,HD,PUL19,163.2291667
381,HD,PUL19,158.2291667
382,HD,PUL19,159.2291667
383,HD,PUL19,163.2291667
384,HD,PUL19,163.2291667
385,HD,PUL19,164.2291667
386,HD,PUL19,168.2291667
387,HD,PUL19,163.2291667
388,HD,PUL19,163.2291667
389,HD,PUL19,163.2291667
390,HD,PUL19,163.2291667
391,HD,PUL19,162.2291667
392,HD,PUL19,162.2291667
